"MATERIA";"CURSO";"NIVEL";"DEPARTAMENTO";"NOMBRE";"CREDITOS"
DISE;"205";PREG;DISE;DISEÑO ESPACIO OPTIMO;4
DISE;"205";PREG;DISE;DISENO ESPACIO OPTIMO;4
DISE;"206";PREG;DISE;DISENO PLEGABILIDAD;4
DISE;"206";PREG;DISE;DISEÑO PLEGABILIDAD;4
DISE;"206";PREG;DISE;DIS PLEGABILIDAD;4
DISE;"207";PREG;DISE;DISEÑO SISTEMAS PRODUCTIVOS;4
DISE;"207";PREG;DISE;DIS SISTEMAS PRODUCTIVOS;4
DISE;"207";PREG;DISE;DISEÑO SISTEMAS;4
DISE;"208";PREG;DISE;DIS SALUD;4
DISE;"208";PREG;DISE;DISENO SALUD;4
DISE;"208";PREG;DISE;DISEÑO SALUD;4
DISE;"209";PREG;DISE;DISEÑO TECNOLOGIAS;4
DISE;"209";PREG;DISE;DISEÑO ALTA TECNOLOGIA;4
DISE;"209";PREG;DISE;DIS ALTA TECNOLOGIA;4
DISE;"209";PREG;DISE;DISENO ALTA TECNOLOGIA;4
DISE;"209";PREG;DISE;DISENO ALTA TECNOLOG ECOLOG;4
DISE;"210";PREG;DISE;DISEÑO PROYECTO GRADO;4
DISE;"210";PREG;DISE;PROYECTO DE GRADO;4
DISE;"210";PREG;DISE;PROYECTO GRADO;4
DISE;"2100";PREG;DISE;ESTUDIO 3;4
DISE;"2101";PREG;DISE;ESTUDIO 4;4
DISE;"2102";PREG;DISE;ESTUDIO 5;4
DISE;"2102";PREG;DISE;ESTUDIO 5;3
DISE;"2112";PREG;DISE;ESTUDIO 5: PRODUCCIÓN CREATIVA;4
DISE;"2122";PREG;DISE;ESTUDIO 5: DIRECCIÓN CREATIVA;4
DISE;"2132";PREG;DISE;ESTUDIO 5: DESARROLLO;4
DISE;"2150";PREG;DISE;ESTUDIO 3 COMUNICACIÓN;4
DISE;"217";PREG;DISE;EXPRES.5 DIS.COMP.1 AUTOCAD;3
DISE;"217";PREG;DISE; AUTOCAD;3
DISE;"218";PREG;DISE;MICROSTATION;3
DISE;"218";PREG;DISE;EXPRES.6 DIS.COMP.2 MICROESTAC;3
DISE;"218";PREG;DISE; MICROESTACION;3
DISE;"219";PREG;DISE;COMUNICACION VISUAL;3
DISE;"2200";PREG;DISE;CULTURAS VISUALES;3
DISE;"2200";PREG;DISE;CULTURAS VISUALES;2
DISE;"2201";PREG;DISE;DIMENSION HUMANA;2
DISE;"2201";PREG;DISE;FACTORES HUMANOS DISEÑO;2
DISE;"2202";PREG;DISE;SIGNOS E INTERPRETACIONES;3
DISE;"2202";PREG;DISE;SIGNOS E INTERPRETACIONES;2
DISE;"224";PREG;DISE;SEMIOTICA;3
DISE;"224";PREG;DISE;SEMIOTICA Y GESTALT;3
DISE;"225";PREG;DISE;FACTORES HUMANOS;3
DISE;"225";PREG;DISE;FACT HUMANOS;3
DISE;"2250";PREG;DISE;FACTORES HUMANOS COMUNICACION;2
DISE;"226";PREG;DISE;NEGOCIACION;3
DISE;"226";PREG;DISE;PRESET PROYECTOS;3
DISE;"2300";PREG;DISE;DISEÑO DE PRODUCTO 1;3
DISE;"2301";PREG;DISE;DISEÑO DE PRODUCTO 2;3
DISE;"2302";PREG;DISE;FORMA Y COMPOSICION;2
DISE;"2303";PREG;DISE;DISEÑO DE PRODUCTO 3;3
DISE;"2304";PREG;DISE;MORFOLOGÌA AVANZADA;3
DISE;"2305";PREG;DISE;DISEÑO DE PRODUCTO 4;3
DISE;"2306";PREG;DISE;PRODUCTO 1;3
DISE;"2306";PREG;DISE;PRODUCTO I;3
DISE;"2307";PREG;DISE;PRODUCTO 2;3
DISE;"2308";PREG;DISE;PRODUCTO 3;3
DISE;"2309";PREG;DISE;PRODUCTO 4;3
DISE;"2350";PREG;DISE;DISEÑO DE COMUNICACIÓN 1;3
DISE;"2351";PREG;DISE;DISEÑO DE COMUNICACIÓN 2;3
DISE;"2352";PREG;DISE;DISEÑO DE COMUNICACION 3;3
DISE;"2352";PREG;DISE;DISEÑO DE COMUNICACIÓN 3;3
DISE;"2353";PREG;DISE;COLOR Y COMUNICACION;3
DISE;"2353";PREG;DISE;COLOR Y COMUNICACIONES;3
DISE;"2354";PREG;DISE;FORMA Y COMP AVANZADA;3
DISE;"2355";PREG;DISE;DISEÑO DE COMUNICACIÓN 4;3
DISE;"2356";PREG;DISE;COMUNICACIÓN 1;3
DISE;"2356";PREG;DISE;COMUNICACION |;3
DISE;"2356";PREG;DISE;COMUNICACION 1;3
DISE;"2357";PREG;DISE;COMUNICACION 2;3
DISE;"2357";PREG;DISE;COMUNICACIÓN 2;3
DISE;"2358";PREG;DISE;COMUNICACION 3;3
DISE;"2358";PREG;DISE;COMUNICACIÓN 3;3
DISE;"2359";PREG;DISE;COMUNICACION 4;3
DISE;"2359";PREG;DISE;COMUNICACIÓN 4;3
DISE;"2400";PREG;DISE;PROTOTIPADO DE ESPECIFIC;3
DISE;"243";PREG;DISE;CERAMICA ;3
DISE;"243";PREG;DISE;CERAMICA;3
DISE;"243";PREG;DISE;M-P CERAMICA VIDRIO;3
DISE;"244";PREG;DISE;M-P TERMOPLASTICOS;3
DISE;"244";PREG;DISE;TERMOPLASTICOS;3
DISE;"245";PREG;DISE;RECICLAJE;3
DISE;"245";PREG;DISE;M-P RECICLAJE;3
DISE;"246";PREG;DISE;M-P METALES;3
DISE;"246";PREG;DISE;METALES;3
DISE;"247";PREG;DISE;NUEVAS TEC;3
DISE;"247";PREG;DISE;M-P NUEVAS TECNOLOGIAS;3
DISE;"247";PREG;DISE;NUEVAS TECNOLOGIAS;3
DISE;"2501";PREG;DISE;MEDIO: PLASTICOS;3
DISE;"2501";PREG;DISE;MEDIO: PLÁSTICOS;3
DISE;"2502";PREG;DISE;MEDIO: CERÁMICA;3
DISE;"2502";PREG;DISE;MEDIO: CERAMICA;3
DISE;"2503";PREG;DISE;MEDIO: MADERA;3
DISE;"2504";PREG;DISE;MEDIO: METALES;3
DISE;"2505";PREG;DISE;MEDIO: VIDRIO;3
DISE;"2506";PREG;DISE;DISEÑO EN MEDIOS INTERACTIVOS;3
DISE;"2507";PREG;DISE;MEDIO: CONSTRUCTIVISMO;3
DISE;"2508";PREG;DISE;MEDIO: FIBRAS;3
DISE;"2509";PREG;DISE;MEDIO: GRÁFICA;3
DISE;"2509";PREG;DISE;MEDIO: GRAFICA;3
DISE;"2510";PREG;DISE;MEDIO: FOTOGRAFIA;3
DISE;"2511";PREG;DISE;MEDIO: PLEGADOS;3
DISE;"2512";PREG;DISE;MEDIO: VIDEO;3
DISE;"2513";PREG;DISE;MEDIO: ANIMACIÓN;3
DISE;"2513";PREG;DISE;MEDIO: ANIMACION;3
DISE;"2514";PREG;DISE;MEDIO: RADIO-D;3
DISE;"2515";PREG;DISE;MEDIO: SONIDO;3
DISE;"2516";PREG;DISE;ILUSTRACION MANUAL;3
DISE;"2516";PREG;DISE;ILUSTRACIÓN MANUAL;3
DISE;"2517";PREG;DISE;TIPOGRAFÍA;3
DISE;"2517";PREG;DISE;TIPOGRAFIA;3
DISE;"2518";PREG;DISE;VISUALIZACION DE INFORMACION;3
DISE;"2519";PREG;DISE;DISEÑO EDITORIAL;3
DISE;"2520";PREG;DISE;JOYERIA;3
DISE;"2521";PREG;DISE;FOTOGRAFIA 1;3
DISE;"2521";PREG;DISE;FOTOGRAFÍA 1;3
DISE;"2522";PREG;DISE;CONSTRUCCIONES;3
DISE;"2523";PREG;DISE;MATERIALES EN LA INDUSTRIA;3
DISE;"2524";PREG;DISE;MODELADO Y SIMULACIÓN DIGITAL;3
DISE;"2524";PREG;DISE;MODELADO Y SIMULACION DIGITAL;3
DISE;"2525";PREG;DISE;WEB: DISEÑO E INTERACCIÓN;3
DISE;"2526";PREG;DISE;ILUSTRACIÓN DIGITAL;3
DISE;"2527";PREG;DISE;MEDIO: JOYAS;3
DISE;"2528";PREG;DISE;MEDIO: EL JUGUETE;3
DISE;"2529";PREG;DISE;MEDIO: EXPERIMENTACIÓN;3
DISE;"2530";PREG;DISE;ORNAMENTO CORPORAL;3
DISE;"2530";PREG;ARTE;ORNAMENTO CORPORAL;3
DISE;"2531";PREG;DISE;ILUSTRACIÓN;3
DISE;"2532";PREG;DISE;LA MADERA COMO OFICIO;3
DISE;"2533";PREG;DISE;EL CUERO COMO OFICIO;3
DISE;"2597";PREG;DISE;MEDIO A 1;3
DISE;"2598";PREG;DISE;MEDIO A 2;3
DISE;"2599";PREG;DISE;MEDIO A 3;3
DISE;"2601";PREG;DISE;MOBILIARIO;3
DISE;"2602";PREG;DISE;DISEÑO Y PRODUCCION DE JOYAS;3
DISE;"2603";PREG;DISE;JOYERIA;3
DISE;"2603";PREG;DISE;JOYERÍA;3
DISE;"2604";PREG;DISE;VEHICULOS;3
DISE;"2605";PREG;DISE;ESPACIOS DE FICCION;3
DISE;"2606";PREG;DISE;MEDIO: GRAFICO AVANZADA;3
DISE;"2606";PREG;DISE;MEDIO: GRÁFICA AVANZADA;3
DISE;"2607";PREG;DISE;TIPOGRAFIA EXPERIMENTAL;3
DISE;"2608";PREG;DISE;SONIDO E INTERACCION;3
DISE;"2609";PREG;DISE;DISEÑO DE SONIDO;3
DISE;"2610";PREG;DISE;EMPAQUES;3
DISE;"2611";PREG;DISE;ESPACIOS;3
DISE;"2612";PREG;DISE;HUMOR GRAFICO;3
DISE;"2613";PREG;DISE;CRONICAS AUDIOVISUALES;3
DISE;"2614";PREG;DISE;PLASTICOS EN ARQUITECTURA Y DI;3
DISE;"2615";PREG;DISE;VITRINISMO;3
DISE;"2616";PREG;DISE;MEDIO: FOTOGRAFIA 2;3
DISE;"2616";PREG;DISE;FOTOGRAFÍA 2: PERSONAS;3
DISE;"2617";PREG;DISE;PROYECT.AVANZADOS INTERACCION;3
DISE;"2618";PREG;DISE;DISEÑO EDITORIAL;3
DISE;"2619";PREG;DISE;DATOS: DISEÑO Y COMUNICACIÓN;3
DISE;"2620";PREG;DISE;BIOMECÁNICA, CONFORT DEL CALZA;3
DISE;"2621";PREG;DISE;AMBIENTES INTERACTIVOS;3
DISE;"2623";PREG;DISE;DISEÑO, CÓDIGO, JUEGO;3
DISE;"2624";PREG;DISE;FOTOGRAFÍA 2: PRODUCTOS;3
DISE;"2625";PREG;DISE;ACCESORIOS;3
DISE;"2626";PREG;DISE;AUDIOVISUAL:DISEÑOEINTERACCIÓN;3
DISE;"2627";PREG;DISE;DISEÑO DE JUGUETES;3
DISE;"2628";PREG;DISE;FOTOGRAFÍA MICROSCÓPICA;3
DISE;"2629";PREG;DISE;ILUSTRACIÓN AVANZADA;3
DISE;"2630";PREG;DISE;DESARROLLO DE VIDEOJUEGOS;3
DISE;"2631";PREG;DISE;DISEÑO DE VIDEOJUEGOS;3
DISE;"2632";PREG;DISE;PRODUCTO CERÁMICO;3
DISE;"2633";PREG;DISE;VIDEO/DOCUMENTAL;3
DISE;"2634";PREG;DISE;DISEÑO Y PRODUCCIÓN DE SONIDO;3
DISE;"2635";PREG;DISE;ORNAMENTO CORPORAL;3
DISE;"2636";PREG;DISE;HERRAMIENTAS PARA CONSULTORIA;3
DISE;"2637";PREG;DISE;COMUNICACIÓN PUBLICITARIA;3
DISE;"2638";PREG;DISE;ILUSTRACIÓN PARA LA CIUDAD;3
DISE;"2639";PREG;DISE;EMPATHY LAB;3
DISE;"2640";PREG;DISE;EL ACTO DE PUBLICAR;3
DISE;"2697";PREG;DISE;MEDIO B 1;3
DISE;"2698";PREG;DISE;MEDIO B 2;3
DISE;"2699";PREG;DISE;MEDIO B 3;3
DISE;"2797";PREG;DISE;MEDIO 1;3
DISE;"2798";PREG;DISE;MEDIO 2;3
DISE;"2799";PREG;DISE;MEDIO 3;3
DISE;"301";PREG;DISE;DISEÑO HOMBRE CONTEXTO;2
DISE;"301";PREG;DISE;DISENO HOMBRE CONTEXTO;2
DISE;"301";PREG;DISE;SEMINARIO;2
DISE;"301";PREG;DISE;DISEQO HOMBRE CONTEXTO;2
DISE;"301";PREG;DISE;DISEQO HOMBRE CONTEXTO;3
DISE;"302";PREG;DISE;SEMINARIO;2
DISE;"302";PREG;DISE;HISTORIA DEL MUEBLE;2
DISE;"303";PREG;DISE;SEMINARIO DE INVESTIGACION;2
DISE;"303";PREG;DISE;SEM INVESTIGACION;3
DISE;"303";PREG;DISE;SEM INVESTIGACION;2
DISE;"304";PREG;DISE;SEM PROYECTO GRADO;3
DISE;"304";PREG;DISE;SEMINARIO PROYECTO GRADO;2
DISE;"304";PREG;DISE;SEM PROYECTO GRADO;2
DISE;"305";PREG;DISE;FOTOG PRODUCTO GRAN FORMATO;2
DISE;"305";PREG;DISE;FOTO PRODUCTO GRAN FORMATO;2
DISE;"305";PREG;DISE;FOTOPRODUCTO GRAN FORMATO;2
DISE;"306";PREG;DISE;DISENO INDUSTRIA GLOBALIZACION;2
DISE;"307";PREG;DISE;MANEJO EN INTERNET;3
DISE;"3101";PREG;DISE;DISENO BASICO GENERAL;3
DISE;"3106";PREG;DISE;DISEÑO ESPACIO OPTIMO;4
DISE;"3107";PREG;DISE;DISEÑO PLEGABILIDAD;4
DISE;"3108";PREG;DISE;DISEÑO SISTEMAS PRODUCTIVOS;4
DISE;"3109";PREG;DISE;DISEÑO SALUD;4
DISE;"3110";PREG;DISE;DISEÑO TECNOLOGIAS;4
DISE;"3110";PREG;DISE;DISEÑO ANTEPROYECTO DE GRADO;4
DISE;"3110";PREG;DISE;DISEÑO INTEGRAL;4
DISE;"3111";PREG;DISE;DISEÑO GESTIÓN;4
DISE;"3111";PREG;DISE;DISEÑO PROYECTO GRADO;4
DISE;"3112";PREG;DISE;TALLER VERTICAL CICLO BASICO;4
DISE;"3113";PREG;DISE;TALLER VERTICAL CICLO PROFESIO;4
DISE;"3114";PREG;DISE;PRACTICA EMPRESARIAL;6
DISE;"3115";PREG;DISE;TALLER DE DISEÑO PRE-CARTAGE;0
DISE;"3116";PREG;DISE;EXPERIE.DISEÑO Y CONST.EN PVC;3
DISE;"3116";PREG;DISE;DISEÑO EN PVC Y METALES;4
DISE;"3116";PREG;DISE;EXPERIENCIA EN DISEÑO EN PVC;6
DISE;"3117";PREG;DISE;TALLER AMBIENTES INTERACTIVOS;4
DISE;"3118";PREG;DISE;TALLER DE CARTAGENA;4
DISE;"3118";PREG;DISE;TALLER DE CARTAGENA;6
DISE;"3119";PREG;DISE;TALLER RAD;4
DISE;"3120";PREG;DISE;DISEÑO ESTRATEGICO;4
DISE;"3121";PREG;DISE;PDD: CONSTRUCTIVISMO;3
DISE;"3122";PREG;DISE;DISEÑO DE JUGUETE INFANTIL;3
DISE;"3123";PREG;DISE;PROY VERT:CONJUNTO ARQ;5
DISE;"3124";PREG;DISE;PROYECTO INNOVACION;4
DISE;"3125";PREG;DISE;ESTUDIO 6: PROD INDUSTRIAL;3
DISE;"3126";PREG;DISE;ESTUDIO 6: DIS INFORMACION;3
DISE;"3126";PREG;DISE;ESTUDIO 6: DIS INFORMACIÓN;3
DISE;"3127";PREG;DISE;ESTUDIO 6: DIS SERVICIOS;3
DISE;"3127";PREG;DISE;ESTUDIO 6:DIS SERVICIOS;3
DISE;"3128";PREG;DISE;TALLER DE INNOVACION;4
DISE;"3129";PREG;DISE;ESTUDIO 7: TALLER INNOVACIÓN;3
DISE;"3129";PREG;DISE;ESTUDIO 7: TALLER INNOVACION;3
DISE;"3130";PREG;DISE;ESTUDIO 7: BIENESTAR;3
DISE;"3131";PREG;DISE;ESTUDIO 7: SOSTENIBILIDAD;3
DISE;"3132";PREG;DISE;ESTUDIO 7;3
DISE;"3132";PREG;DISE;ESTUDIO 7: C;3
DISE;"3133";PREG;DISE;ESTUDIO 7: RAD;3
DISE;"3134";PREG;DISE;ESTUDIO 8: PROYECTO DE GRADO;3
DISE;"3135";PREG;DISE;ESTUDIO 6;3
DISE;"3136";PREG;DISE;ESTUDIO 7: DISEÑO POPULAR;3
DISE;"3137";PREG;DISE;ESTUDIO 6:SUPERFIC.Y VESTUARIO;3
DISE;"3138";PREG;DISE;E7: DISEÑO PARA LA DEMOCRACIA;3
DISE;"3139";PREG;DISE;E7: INNOVACIÓN Y TECNOLOGÍA;3
DISE;"3140";PREG;DISE;ESTUDIO 6: TEXTILES&TECNOLOGÍA;3
DISE;"3141";PREG;DISE;E7: ESTRATEGIAS PARA LA SALUD;3
DISE;"3142";PREG;DISE;ESTUDIO6: INDUSTRIAS CREATIVAS;3
DISE;"3143";PREG;DISE;ESTUDIO 7: INDUSTRIA DEL LUJO;3
DISE;"3144";PREG;DISE;E6: DISEÑO PARA EXPOSICIONES;3
DISE;"3145";PREG;DISE;ESTUDIO6: EDICION Y TIPOGRAFIA;3
DISE;"3146";PREG;DISE;ESTUDIO 6: INTERACCIÓN;3
DISE;"3147";PREG;DISE;E6: MODA INDUSTRIA CREATIVA;3
DISE;"3148";PREG;DISE;ESTUDIO 7: DISEÑO DE SERVICIOS;3
DISE;"3149";PREG;DISE;E7: CHALLENGING EXTREMISM;3
DISE;"3150";PREG;DISE;ESTUDIO 7: BIODESIGN CHALLENGE;3
DISE;"3151";PREG;DISE;E7: INDUSTRIAS CULTURALES;3
DISE;"3152";PREG;DISE;E6: PROD. Y SERVICIOS MÉDICOS;3
DISE;"3153";PREG;DISE;E7: DIRIGIR LO PERFORMATICO;3
DISE;"3154";PREG;DISE;E6: DISEÑO PARA LA DEMOCRACIA;3
DISE;"3155";PREG;DISE;ESTUDIO7: PERFORMÁTICA DIGITAL;3
DISE;"3156";PREG;DISE;E7: CARTOGRAFÍAS NARRATIVAS;3
DISE;"3157";PREG;DISE;ESTUDIO 6: MODA Y ARTESANÍA;3
DISE;"3158";PREG;DISE;E7: NARRATIVAS ESTRATÉGICAS;3
DISE;"3159";PREG;DISE;E7: POST INDUSTRIA CULTURAL;3
DISE;"3160";PREG;DISE;ESTUDIO 7: TECH CHALLENGE;3
DISE;"3174";PREG;DISE;E7: LAB DISE PARA LA JUSTICIA;3
DISE;"3199";PREG;DISE;ESTUDIO 8: PROYECTO DE GRADO;3
DISE;"320";PREG;DISE;ELEC.NEGOCIACION;3
DISE;"3201";PREG;DISE;HISTORIA DE LOS OFICIOS;3
DISE;"3202";PREG;DISE;CREATIVIDAD;3
DISE;"3203";PREG;DISE;MECANISMOS Y SISTEMAS;3
DISE;"3204";PREG;DISE;VESTIDO: REFLEJO DE UNA ÉPOCA;3
DISE;"3205";PREG;DISE;HISTORIA DEL DISEÑO 2;3
DISE;"3206";PREG;DISE;ESTÉTICA LATÍNOAMERICANA;3
DISE;"3206";PREG;DISE;ESTETICA LATINOAMERICANA;3
DISE;"3207";PREG;DISE;ALIMENTOS OPORTUN. EMPRENDED.;3
DISE;"3208";PREG;DISE;DEBATES SOBRE ARTE Y DISEÑO;3
DISE;"3209";PREG;DISE;SEMIOTICA Y GESTALT;3
DISE;"321";PREG;DISE;ELEC.GESTALTICA;3
DISE;"3210";PREG;DISE;FACTORES HUMANOS;3
DISE;"3211";PREG;DISE;NUEVAS TECNOLOGIAS;3
DISE;"3212";PREG;DISE;SEMINARIO DE INVESTIGACION;2
DISE;"3213";PREG;DISE;SEMINARIO PROYECTO GRADO;2
DISE;"3213";PREG;DISE;SEMINARIO INTEGRAL;2
DISE;"3214";PREG;DISE;DISEÑO INDUSTRIA GLOBALIZACI;2
DISE;"3214";PREG;DISE;DISEÑO INDUSTRIA GLOBALIZACI;3
DISE;"3215";PREG;DISE;LENGUAJE DEL OBJETO DE USO;3
DISE;"3216";PREG;DISE;REUSO REUTILIZACION Y RECICLA;3
DISE;"3217";PREG;DISE;DISEÑO Y GLOBALIZACION;3
DISE;"3218";PREG;DISE;PDD: SESIONES CREATIVAS;3
DISE;"3219";PREG;DISE;SIGNOS E INTERPRETACIONES;3
DISE;"322";PREG;DISE;ELEC.ECODISEÑO;3
DISE;"3220";PREG;DISE;DISEÑO Y PROPIEDAD INTELECTU;3
DISE;"3221";PREG;DISE;DIMENSION HUMANA;3
DISE;"3222";PREG;DISE;HISTORIA DE LA TIPOGRAFIA;3
DISE;"3223";PREG;DISE;VIDEOJUEGO: HISTORIA Y DISEÑ;3
DISE;"3224";PREG;DISE;DISEÑO EN COLOMBIA;3
DISE;"3225";PREG;DISE;NEGOCIACION;3
DISE;"3226";PREG;DISE;DISEÑO SOFTWAR BAS.INTER.USU;3
DISE;"3227";PREG;DISE;PORTAFOLIO;3
DISE;"3228";PREG;DISE;ESTUDIO 8: FORO PROYECTO GRADO;0
DISE;"3229";PREG;DISE;DISEÑO EN LONDRES;3
DISE;"323";PREG;DISE;ELEC.MODEL.PROT.;3
DISE;"3230";PREG;DISE;MEDIO PERFORMATIVO DE DISEÑO;3
DISE;"3231";PREG;DISE;ATMOSFERAS EN DISEÑO;3
DISE;"3232";PREG;DISE;DISEÑO Y ARTESANIA;3
DISE;"3233";PREG;DISE;BIONICA, INNOVACION DESDE LA N;3
DISE;"3234";PREG;DISE;PORTAFOLIO DIGITAL: DOCUMENTAC;3
DISE;"3235";PREG;DISE;HERRAMIENTAS DE ERGONOMIA;3
DISE;"3236";PREG;DISE;MAPAS - METODOLOGÍA PARA PROCE;3
DISE;"3237";PREG;DISE;VER, LEER Y DISEÑAR;3
DISE;"3238";PREG;DISE;BIOMECANICA, CONFORTDELCALZADO;3
DISE;"3239";PREG;DISE;LABORATORIO INNOVACIÓN SOCIAL;3
DISE;"324";PREG;DISE;ELEC.HISTORIA OBJETO;3
DISE;"3240";PREG;DISE;BRANDING;3
DISE;"3241";PREG;DISE;INDUSTRIA DE LUJO;3
DISE;"3242";PREG;DISE;DISEÑO CONTEMPORÁNEO;3
DISE;"3243";PREG;DISE;TRANSFORMACIONES Y CONTEXTOS;3
DISE;"3244";PREG;DISE;METALURGIA PRECOLOMBINA;3
DISE;"3245";PREG;DISE;RECORDANDO EL FUTURO;3
DISE;"3246";PREG;DISE;EMPATHY LAB;3
DISE;"3247";PREG;DISE;DISEÑO, GÉNERO Y SEXO;3
DISE;"3247";PREG;DISE;DISEÑO, GENERO Y SEXO;3
DISE;"3248";PREG;DISE;DISEÑO Y OBJETIVOS MUNDIALES;3
DISE;"3249";PREG;DISE;DISEÑO DESCENTRADO;3
DISE;"325";PREG;DISE;ELEC.MECANISMOS SIST.;3
DISE;"3250";PREG;DISE;DISEÑO,ESCENA Y ORGANIZACIONES;3
DISE;"3251";PREG;DISE;DATOS PARA LA GENTE;3
DISE;"3252";PREG;DISE;CONVERSACIONES: ENCUEN.COLLAGE;3
DISE;"3253";PREG;DISE;GREEN DATA;3
DISE;"3254";PREG;DISE;LO MÁGICO, LO FICTICIO;3
DISE;"3255";PREG;DISE;I+C DESMENTIDA;3
DISE;"3256";PREG;DISE;IMÁGENES DISIDENTES;3
DISE;"3257";PREG;DISE;EL DISEÑO COMO FENÓMENO CULT.;3
DISE;"3258";PREG;DISE;REDISEÑANDO LA MOVILIDAD URBAN;3
DISE;"326";PREG;DISE;ELEC. DISE. STAN;3
DISE;"327";PREG;DISE;EMPAQUES;3
DISE;"327";PREG;DISE;ELEC. DISE. EMP;3
DISE;"327";PREG;DISE;ELECTIVA EMPAQUES;3
DISE;"328";PREG;DISE;ELEC TEOSISTEMAS;3
DISE;"329";PREG;DISE;ELEC EL HOMBRE Y SUS OBJETOS;3
DISE;"3297";PREG;DISE;ELECTIVA DE DISEÑO 1;3
DISE;"3298";PREG;DISE;ELECTIVA DE DISEÑO 2;3
DISE;"3299";PREG;DISE;ELECTIVA DE DISEÑO 3;3
DISE;"330";PREG;DISE;ELEC MECANISMOS Y SISTEMAS;3
DISE;"3301";PREG;DISE;DIBUJO A MANO ALZADA 1;3
DISE;"3302";PREG;DISE;HIPER-GRAFICA;3
DISE;"3303";PREG;DISE;DIBUJO A MANO ALZADA 2;3
DISE;"3304";PREG;DISE;BOCETACION CREATIVA;3
DISE;"3305";PREG;DISE;ILUSTRACION: FIGURA HUMANA;3
DISE;"3306";PREG;DISE;PACKAGING;3
DISE;"3307";PREG;DISE;ILUSTRACION: ESCENARIOS HIST;3
DISE;"3308";PREG;DISE;DIS COMPUTADOR 1;3
DISE;"3308";PREG;DISE;DISEÑO EN MEDIO INTERACTIVO;3
DISE;"3309";PREG;DISE;AMBIENTES INTERACTIVOS;3
DISE;"3309";PREG;DISE;DIS COMPUTADOR 2;3
DISE;"331";PREG;DISE;ELEC METODOLOGIA;3
DISE;"3310";PREG;DISE;PRES.DISEÑO PORTAFOLIO;3
DISE;"3310";PREG;DISE;DISEÑO DE PORTAFOLIO;3
DISE;"3311";PREG;DISE;MODELADO 3D DIGITAL;3
DISE;"3312";PREG;DISE;TALLER DIGITAL;3
DISE;"3313";PREG;DISE;TECNICAS APLICACION DE COLOR;3
DISE;"3314";PREG;DISE;FOTOGRAFIA GRAN FORMATO;2
DISE;"3315";PREG;DISE;WEB: DISEÑO E INTERACCION;3
DISE;"3316";PREG;DISE;LA LUDICA EN EL DIS JUGUETES;3
DISE;"3316";PREG;DISE;DISEÑO DE JUGUETE INFANTIL;3
DISE;"3317";PREG;DISE;EL CALZADO COMO PROD DISENO;3
DISE;"3318";PREG;DISE;CONSTRUCCION IND Y DISENO;3
DISE;"3319";PREG;DISE;LAB. INTELIGENCIA DE CONSUMO;3
DISE;"332";PREG;DISE;ESTILOS ESPACIOS INTERIORES;3
DISE;"3320";PREG;DISE;DISEÑO, RED, INFORMACION;3
DISE;"3320";PREG;DISE;WEB: PROYECTOS EXPERIMENTALES;3
DISE;"3321";PREG;DISE;ANIMACION 2D:IMAGEN Y MOV;3
DISE;"3322";PREG;DISE;INTERACCION VIRTUAL;3
DISE;"3323";PREG;DISE;ACTIONSCRIPT-FLASH;3
DISE;"3324";PREG;DISE;ILUSTRACION DIGITAL;3
DISE;"3325";PREG;DISE;MODELADO Y SIMULACION DIGITAL;3
DISE;"3326";PREG;DISE;DISEÑO CODIGO JUEGO;3
DISE;"3327";PREG;DISE;DISEÑO EN LA ESCENA;3
DISE;"3328";PREG;DISE;HUMOR GRAFICO;3
DISE;"3329";PREG;DISE;NARRATIVAS VISUALES;3
DISE;"333";PREG;DISE;PRACTICA METALMECANICA BASICA;3
DISE;"3330";PREG;DISE;COLOR Y COMUNICACIÓN;3
DISE;"3330";PREG;DISE;COLOR Y COMUNICACION;3
DISE;"3331";PREG;DISE;MORFOLOGIA AVANZADA;3
DISE;"3332";PREG;DISE;PROTOTIPADO DE ESPECIFICACIONE;3
DISE;"3333";PREG;DISE;PLASTICOS EN ARQ Y DISEÑO;3
DISE;"3334";PREG;DISE;BIONICA, INNOVACION LA NATURAL;3
DISE;"3335";PREG;DISE;DISEÑO DE CARTELES;3
DISE;"3336";PREG;DISE;COOL HUNTING;3
DISE;"3337";PREG;DISE;BRANDING;3
DISE;"3338";PREG;DISE;ANTIDISEÑO;3
DISE;"3339";PREG;DISE;TECNICAS DE PRODUCCION;3
DISE;"334";PREG;DISE;PROTOTIPOS 1(MATERIALES COMP);3
DISE;"3340";PREG;DISE;DESMATERIALIZACION;3
DISE;"3341";PREG;DISE;FUTURAMA-DRAS;3
DISE;"3342";PREG;DISE;EXPERIENCIA DE PRODUCTO ELECTR;3
DISE;"3343";PREG;DISE;GRAFICA Y CONTRACULTURA;3
DISE;"3344";PREG;DISE;HISTORIA DE LA TIPOGRAFÍA;3
DISE;"3345";PREG;DISE;COMUNICACION EN LAS ORGANIZACI;3
DISE;"3346";PREG;DISE;INDUSTRIAS DE LA INFORMACION;3
DISE;"3347";PREG;DISE;CO-CREACION;3
DISE;"3348";PREG;DISE;ESPACIOS DE FICCION;3
DISE;"3348";PREG;DISE;ESPACIOS DE FICCIÓN;3
DISE;"3349";PREG;DISE;VIDEOJUEGOS: HISTORIA Y DISEÑO;3
